Index,Cycle,Step,StepSeq,Mode,TestTime_s,StepTime_s,Voltage_V,Current_mA,Capacity_mAh,Energy_mWh,DateTime
854,8,2,16,CC_DChg,49878.6,300,1.56503,-0.03968,0.00331121,0.00544155,2026-07-16 18:12:05.590
855,8,2,16,CC_DChg,49938.6,360,1.54442,-0.03968,0.00397351,0.00647112,2026-07-16 18:13:05.590
856,8,2,16,CC_DChg,49998.6,420,1.52598,-0.03968,0.00463549,0.0074873,2026-07-16 18:14:05.590
857,8,2,16,CC_DChg,50058.6,480,1.51016,-0.03968,0.00529741,0.00849215,2026-07-16 18:15:05.590
858,8,2,16,CC_DChg,50118.6,540,1.49591,-0.03968,0.00596001,0.00948806,2026-07-16 18:16:05.590
859,8,2,16,CC_DChg,50178.6,600,1.48289,-0.03968,0.00662207,0.0104741,2026-07-16 18:17:05.590
860,8,2,16,CC_DChg,50238.6,660,1.47095,-0.03968,0.00728398,0.0114517,2026-07-16 18:18:05.590
861,8,2,16,CC_DChg,50298.6,720,1.45948,-0.03968,0.00794612,0.0124219,2026-07-16 18:19:05.590
862,8,2,16,CC_DChg,50358.6,780,1.4491,-0.03968,0.00860818,0.0133848,2026-07-16 18:20:05.590
863,8,2,16,CC_DChg,50418.6,840,1.43948,-0.03999,0.0092705,0.0143413,2026-07-16 18:21:05.590
864,8,2,16,CC_DChg,50478.6,900,1.43081,-0.03968,0.00993292,0.0152919,2026-07-16 18:22:05.590
865,8,2,16,CC_DChg,50538.6,960,1.42414,-0.03968,0.010595,0.0162369,2026-07-16 18:23:05.590
866,8,2,16,CC_DChg,50598.6,1020,1.4184,-0.03968,0.0112571,0.017178,2026-07-16 18:24:05.590
867,8,2,16,CC_DChg,50658.6,1080,1.41329,-0.03968,0.0119193,0.0181156,2026-07-16 18:25:05.590
868,8,2,16,CC_DChg,50718.6,1140,1.40848,-0.03968,0.0125817,0.0190502,2026-07-16 18:26:05.590
869,8,2,16,CC_DChg,50778.6,1200,1.40352,-0.03968,0.0132439,0.0199812,2026-07-16 18:27:05.590
870,8,2,16,CC_DChg,50838.6,1260,1.39949,-0.03968,0.0139062,0.0209095,2026-07-16 18:28:05.590
871,8,2,16,CC_DChg,50898.6,1320,1.39515,-0.03968,0.0145685,0.021835,2026-07-16 18:29:05.590
872,8,2,16,CC_DChg,50958.6,1380,1.39051,-0.03968,0.0152309,0.0227576,2026-07-16 18:30:05.590
873,8,2,16,CC_DChg,51018.6,1440,1.38601,-0.03968,0.015893,0.0236768,2026-07-16 18:31:05.590
874,8,2,16,CC_DChg,51078.6,1500,1.38058,-0.03968,0.0165552,0.0245929,2026-07-16 18:32:05.590
875,8,2,16,CC_DChg,51138.6,1560,1.37532,-0.03968,0.0172174,0.0255055,2026-07-16 18:33:05.590
876,8,2,16,CC_DChg,51198.6,1620,1.36912,-0.03968,0.0178798,0.0264147,2026-07-16 18:34:05.590
877,8,2,16,CC_DChg,51258.6,1680,1.36152,-0.03999,0.018542,0.0273189,2026-07-16 18:35:05.590
878,8,2,16,CC_DChg,51318.6,1740,1.35315,-0.03968,0.0192043,0.028218,2026-07-16 18:36:05.590
879,8,2,16,CC_DChg,51378.6,1800,1.34245,-0.03968,0.0198664,0.0291106,2026-07-16 18:37:05.590
880,8,2,16,CC_DChg,51438.6,1860,1.33005,-0.03968,0.0205291,0.0299963,2026-07-16 18:38:05.590
881,8,2,16,CC_DChg,51498.6,1920,1.31549,-0.03968,0.0211914,0.0308726,2026-07-16 18:39:05.590
882,8,2,16,CC_DChg,51558.6,1980,1.2989,-0.03999,0.0218536,0.0317383,2026-07-16 18:40:05.590
883,8,2,16,CC_DChg,51618.6,2040,1.28138,-0.03968,0.0225159,0.0325928,2026-07-16 18:41:05.590
884,8,2,16,CC_DChg,51678.6,2100,1.27364,-0.03968,0.0231781,0.033438,2026-07-16 18:42:05.590
885,8,2,16,CC_DChg,51738.6,2160,1.27627,-0.03999,0.02384,0.0342817,2026-07-16 18:43:05.590
886,8,2,16,CC_DChg,51798.6,2220,1.27937,-0.03968,0.0245025,0.0351283,2026-07-16 18:44:05.590
887,8,2,16,CC_DChg,51858.6,2280,1.27906,-0.03968,0.0251649,0.035976,2026-07-16 18:45:05.590
888,8,2,16,CC_DChg,51918.6,2340,1.27565,-0.03968,0.0258273,0.0368222,2026-07-16 18:46:05.590
889,8,2,16,CC_DChg,51978.6,2400,1.26899,-0.03968,0.0264894,0.0376649,2026-07-16 18:47:05.590
890,8,2,16,CC_DChg,52038.6,2460,1.25937,-0.03968,0.0271516,0.0385023,2026-07-16 18:48:05.590
891,8,2,16,CC_DChg,52098.6,2520,1.24666,-0.03968,0.0278142,0.0393328,2026-07-16 18:49:05.590
892,8,2,16,CC_DChg,52158.6,2580,1.22961,-0.03968,0.0284768,0.0401534,2026-07-16 18:50:05.590
893,8,2,16,CC_DChg,52218.6,2640,1.20807,-0.03968,0.0291392,0.0409611,2026-07-16 18:51:05.590
894,8,2,16,CC_DChg,52278.6,2700,1.18079,-0.03968,0.0298014,0.0417523,2026-07-16 18:52:05.590
895,8,2,16,CC_DChg,52338.6,2760,1.15072,-0.03968,0.0304637,0.0425247,2026-07-16 18:53:05.590
896,8,2,16,CC_DChg,52398.6,2820,1.11925,-0.03968,0.031126,0.0432764,2026-07-16 18:54:05.590
897,8,2,16,CC_DChg,52458.6,2880,1.08841,-0.03968,0.0317888,0.0440082,2026-07-16 18:55:05.590
898,8,2,16,CC_DChg,52518.6,2940,1.05803,-0.03968,0.0324512,0.044719,2026-07-16 18:56:05.590
899,8,2,16,CC_DChg,52578.6,3000,1.0275,-0.03999,0.0331134,0.0454095,2026-07-16 18:57:05.590
900,8,2,16,CC_DChg,52638.6,3060,0.998045,-0.03968,0.0337755,0.0460801,2026-07-16 18:58:05.590
901,8,2,16,CC_DChg,52698.6,3120,0.96999,-0.03999,0.0344379,0.046732,2026-07-16 18:59:05.590
902,8,2,16,CC_DChg,52758.6,3180,0.94302,-0.03968,0.0351001,0.0473653,2026-07-16 19:00:05.590
903,8,2,16,CC_DChg,52818.6,3240,0.917755,-0.03968,0.0357625,0.0479817,2026-07-16 19:01:05.590
904,8,2,16,CC_DChg,52878.6,3300,0.893575,-0.03999,0.0364251,0.0485819,2026-07-16 19:02:05.590
905,8,2,16,CC_DChg,52938.6,3360,0.8711,-0.03968,0.0370874,0.0491662,2026-07-16 19:03:05.590
906,8,2,16,CC_DChg,52998.6,3420,0.849245,-0.03968,0.0377499,0.049736,2026-07-16 19:04:05.590
907,8,2,16,CC_DChg,53058.6,3480,0.82832,-0.03968,0.0384122,0.0502914,2026-07-16 19:05:05.590
908,8,2,16,CC_DChg,53118.6,3540,0.80786,-0.03968,0.0390747,0.0508334,2026-07-16 19:06:05.590
909,8,2,16,CC_DChg,53143.1,3564.47,0.7998,-0.03968,0.0393452,0.0510509,2026-07-16 19:06:30.060
910,8,3,17,CC_Chg,53143.1,0,0.837,0.03999,0,0,2026-07-16 19:06:30.130
911,8,3,17,CC_Chg,53203.1,60,1.04113,0.03968,0.00066361,0.000630236,2026-07-16 19:07:30.130
912,8,3,17,CC_Chg,53263.1,120,1.1904,0.03968,0.00132601,0.00137017,2026-07-16 19:08:30.130
913,8,3,17,CC_Chg,53323.1,180,1.38183,0.03968,0.00198862,0.00221897,2026-07-16 19:09:30.130
914,8,3,17,CC_Chg,53383.1,240,1.54923,0.03968,0.00265099,0.00319527,2026-07-16 19:10:30.130
915,8,3,17,CC_Chg,53443.1,300,1.52799,0.03968,0.00331321,0.00421157,2026-07-16 19:11:30.130
916,8,3,17,CC_Chg,53503.1,360,1.52659,0.03999,0.00397538,0.00522274,2026-07-16 19:12:30.130
917,8,3,17,CC_Chg,53563.1,420,1.52644,0.03968,0.00463754,0.00623361,2026-07-16 19:13:30.130
918,8,3,17,CC_Chg,53623.1,480,1.52675,0.03968,0.00530017,0.00724528,2026-07-16 19:14:30.130
919,8,3,17,CC_Chg,53683.1,540,1.52706,0.03968,0.00596261,0.00825684,2026-07-16 19:15:30.130
920,8,3,17,CC_Chg,53743.1,600,1.52721,0.03968,0.0066249,0.00926831,2026-07-16 19:16:30.130
921,8,3,17,CC_Chg,53803.1,660,1.52753,0.03968,0.00728712,0.0102798,2026-07-16 19:17:30.130
922,8,3,17,CC_Chg,53863.1,720,1.52753,0.03968,0.00794964,0.0112919,2026-07-16 19:18:30.130
923,8,3,17,CC_Chg,53923.1,780,1.52815,0.03968,0.00861178,0.0123036,2026-07-16 19:19:30.130
924,8,3,17,CC_Chg,53983.1,840,1.5283,0.03999,0.00927438,0.0133162,2026-07-16 19:20:30.130
925,8,3,17,CC_Chg,54043.1,900,1.52876,0.03968,0.00993721,0.0143296,2026-07-16 19:21:30.130
926,8,3,17,CC_Chg,54103.1,960,1.52954,0.03968,0.0105997,0.0153428,2026-07-16 19:22:30.130
927,8,3,17,CC_Chg,54163.1,1020,1.53078,0.03968,0.0112623,0.0163566,2026-07-16 19:23:30.130
928,8,3,17,CC_Chg,54223.1,1080,1.53171,0.03968,0.0119245,0.0173707,2026-07-16 19:24:30.130
929,8,3,17,CC_Chg,54283.1,1140,1.5331,0.03968,0.012587,0.0183859,2026-07-16 19:25:30.130
930,8,3,17,CC_Chg,54343.1,1200,1.53527,0.03968,0.0132495,0.0194024,2026-07-16 19:26:30.130
931,8,3,17,CC_Chg,54403.1,1260,1.53791,0.03968,0.0139116,0.0204198,2026-07-16 19:27:30.130
932,8,3,17,CC_Chg,54463.1,1320,1.54132,0.03968,0.0145738,0.0214393,2026-07-16 19:28:30.130
933,8,3,17,CC_Chg,54523.1,1380,1.5455,0.03968,0.0152362,0.0224616,2026-07-16 19:29:30.130
934,8,3,17,CC_Chg,54583.1,1440,1.55046,0.03968,0.0158983,0.0234866,2026-07-16 19:30:30.130
935,8,3,17,CC_Chg,54643.1,1500,1.55574,0.03968,0.0165605,0.024515,2026-07-16 19:31:30.130
936,8,3,17,CC_Chg,54703.1,1560,1.56069,0.03968,0.0172228,0.0255469,2026-07-16 19:32:30.130
937,8,3,17,CC_Chg,54763.1,1620,1.56519,0.03968,0.017885,0.0265821,2026-07-16 19:33:30.130
938,8,3,17,CC_Chg,54823.1,1680,1.5686,0.03968,0.0185473,0.02762,2026-07-16 19:34:30.130
939,8,3,17,CC_Chg,54883.1,1740,1.5717,0.03968,0.01921,0.0286605,2026-07-16 19:35:30.130
940,8,3,17,CC_Chg,54943.1,1800,1.57403,0.03999,0.0198722,0.0297021,2026-07-16 19:36:30.130
941,8,3,17,CC_Chg,55003.1,1860,1.57588,0.03968,0.0205346,0.0307455,2026-07-16 19:37:30.130
942,8,3,17,CC_Chg,55063.1,1920,1.5779,0.03968,0.0211967,0.0317896,2026-07-16 19:38:30.130
943,8,3,17,CC_Chg,55123.1,1980,1.58007,0.03968,0.0218588,0.0328352,2026-07-16 19:39:30.130
944,8,3,17,CC_Chg,55183.1,2040,1.58208,0.03968,0.0225207,0.0338818,2026-07-16 19:40:30.130
945,8,3,17,CC_Chg,55243.1,2100,1.5841,0.03968,0.0231829,0.0349301,2026-07-16 19:41:30.130
946,8,3,17,CC_Chg,55303.1,2160,1.58627,0.03968,0.0238451,0.03598,2026-07-16 19:42:30.130
947,8,3,17,CC_Chg,55363.1,2220,1.58875,0.03968,0.0245076,0.0370317,2026-07-16 19:43:30.130
948,8,3,17,CC_Chg,55423.1,2280,1.59123,0.03968,0.02517,0.0380849,2026-07-16 19:44:30.130
949,8,3,17,CC_Chg,55483.1,2340,1.59417,0.03968,0.0258323,0.0391398,2026-07-16 19:45:30.130
950,8,3,17,CC_Chg,55543.1,2400,1.59759,0.03968,0.0264945,0.0401968,2026-07-16 19:46:30.130
951,8,3,17,CC_Chg,55603.1,2460,1.60146,0.03968,0.0271569,0.0412563,2026-07-16 19:47:30.130
952,8,3,17,CC_Chg,55663.1,2520,1.60611,0.03999,0.0278193,0.0423187,2026-07-16 19:48:30.130
953,8,3,17,CC_Chg,55723.1,2580,1.61278,0.03968,0.0284818,0.043385,2026-07-16 19:49:30.130
954,8,3,17,CC_Chg,55783.1,2640,1.62176,0.03968,0.0291443,0.0444563,2026-07-16 19:50:30.130
955,8,3,17,CC_Chg,55843.1,2700,1.63277,0.03968,0.0298067,0.0455342,2026-07-16 19:51:30.130
956,8,3,17,CC_Chg,55903.1,2760,1.64362,0.03999,0.0304689,0.0466189,2026-07-16 19:52:30.130
957,8,3,17,CC_Chg,55963.1,2820,1.65339,0.03968,0.0311311,0.0477107,2026-07-16 19:53:30.130
958,8,3,17,CC_Chg,56023.1,2880,1.66346,0.03968,0.0317931,0.0488088,2026-07-16 19:54:30.130
959,8,3,17,CC_Chg,56083.1,2940,1.67291,0.03999,0.0324555,0.0499139,2026-07-16 19:55:30.130
960,8,3,17,CC_Chg,56143.1,3000,1.68268,0.03968,0.0331178,0.0510252,2026-07-16 19:56:30.130
961,8,3,17,CC_Chg,56203.1,3060,1.6926,0.03968,0.0337802,0.0521432,2026-07-16 19:57:30.130
962,8,3,17,CC_Chg,56263.1,3120,1.70206,0.03968,0.0344426,0.0532674,2026-07-16 19:58:30.130
963,8,3,17,CC_Chg,56323.1,3180,1.71198,0.03999,0.035105,0.0543983,2026-07-16 19:59:30.130
964,8,3,17,CC_Chg,56383.1,3240,1.72205,0.03968,0.0357667,0.0555346,2026-07-16 20:00:30.130
965,8,3,17,CC_Chg,56443.1,3300,1.73197,0.03999,0.0364292,0.0566789,2026-07-16 20:01:30.130
966,8,3,17,CC_Chg,56503.1,3360,1.74189,0.03968,0.0370914,0.0578291,2026-07-16 20:02:30.130
967,8,3,17,CC_Chg,56563.1,3420,1.75103,0.03968,0.0377541,0.0589866,2026-07-16 20:03:30.130
968,8,3,17,CC_Chg,56623.1,3480,1.76033,0.03968,0.0384164,0.0601495,2026-07-16 20:04:30.130
969,8,3,17,CC_Chg,56683.1,3540,1.7687,0.03968,0.0390785,0.0613178,2026-07-16 20:05:30.130
970,8,3,17,CC_Chg,56743.1,3600,1.77661,0.03999,0.0397408,0.062492,2026-07-16 20:06:30.130
971,8,3,17,CC_Chg,56803.1,3660,1.78436,0.03999,0.0404033,0.0636716,2026-07-16 20:07:30.130
972,8,3,17,CC_Chg,56863.1,3720,1.79118,0.03968,0.0410658,0.0648562,2026-07-16 20:08:30.130
973,8,3,17,CC_Chg,56923.1,3780,1.79784,0.03968,0.0417281,0.0660448,2026-07-16 20:09:30.130
974,8,3,17,CC_Chg,56946.6,3803.51,1.80001,0.03968,0.0419881,0.0665126,2026-07-16 20:09:53.640
975,9,2,18,CC_DChg,56946.7,0,1.76669,-0.03968,0,0,2026-07-16 20:09:53.710
976,9,2,18,CC_DChg,57006.7,60,1.69741,-0.03968,0.00066289,0.00114413,2026-07-16 20:10:53.710
977,9,2,18,CC_DChg,57066.7,120,1.65463,-0.03968,0.00132495,0.00225343,2026-07-16 20:11:53.710
978,9,2,18,CC_DChg,57126.7,180,1.62052,-0.03968,0.00198717,0.00333766,2026-07-16 20:12:53.710
979,9,2,18,CC_DChg,57186.7,240,1.59154,-0.03968,0.00264916,0.00440059,2026-07-16 20:13:53.710
980,9,2,18,CC_DChg,57246.7,300,1.5672,-0.03968,0.00331167,0.00544676,2026-07-16 20:14:53.710
981,9,2,18,CC_DChg,57306.7,360,1.54659,-0.03968,0.00397405,0.00647783,2026-07-16 20:15:53.710
982,9,2,18,CC_DChg,57366.7,420,1.52861,-0.03999,0.0046366,0.00749641,2026-07-16 20:16:53.710
983,9,2,18,CC_DChg,57426.7,480,1.51265,-0.03968,0.00529895,0.00850353,2026-07-16 20:17:53.710
984,9,2,18,CC_DChg,57486.7,540,1.4987,-0.03968,0.00596078,0.00949996,2026-07-16 20:18:53.710
985,9,2,18,CC_DChg,57546.7,600,1.48552,-0.03968,0.00662254,0.0104873,2026-07-16 20:19:53.710
986,9,2,18,CC_DChg,57606.7,660,1.47358,-0.03999,0.00728479,0.0114672,2026-07-16 20:20:53.710
987,9,2,18,CC_DChg,57666.7,720,1.46258,-0.03968,0.00794697,0.0124394,2026-07-16 20:21:53.710
988,9,2,18,CC_DChg,57726.7,780,1.45204,-0.03968,0.00860912,0.0134043,2026-07-16 20:22:53.710
989,9,2,18,CC_DChg,57786.7,840,1.44227,-0.03968,0.00927111,0.0143624,2026-07-16 20:23:53.710
990,9,2,18,CC_DChg,57846.7,900,1.43344,-0.03968,0.00993347,0.0153148,2026-07-16 20:24:53.710
991,9,2,18,CC_DChg,57906.7,960,1.426,-0.03968,0.0105958,0.0162617,2026-07-16 20:25:53.710
992,9,2,18,CC_DChg,57966.7,1020,1.42011,-0.03999,0.0112582,0.0172044,2026-07-16 20:26:53.710
993,9,2,18,CC_DChg,58026.7,1080,1.41484,-0.03999,0.0119207,0.0181435,2026-07-16 20:27:53.710
994,9,2,18,CC_DChg,58086.7,1140,1.41003,-0.03999,0.0125829,0.0190789,2026-07-16 20:28:53.710
995,9,2,18,CC_DChg,58146.7,1200,1.40523,-0.03968,0.0132449,0.0200108,2026-07-16 20:29:53.710
996,9,2,18,CC_DChg,58206.7,1260,1.40089,-0.03968,0.0139072,0.02094,2026-07-16 20:30:53.710
997,9,2,18,CC_DChg,58266.7,1320,1.3964,-0.03968,0.0145698,0.0218668,2026-07-16 20:31:53.710
998,9,2,18,CC_DChg,58326.7,1380,1.39221,-0.03968,0.0152324,0.0227907,2026-07-16 20:32:53.710
999,9,2,18,CC_DChg,58386.7,1440,1.3874,-0.03968,0.0158945,0.023711,2026-07-16 20:33:53.710
1000,9,2,18,CC_DChg,58446.7,1500,1.38275,-0.03968,0.016557,0.0246287,2026-07-16 20:34:53.710
1001,9,2,18,CC_DChg,58506.7,1560,1.37718,-0.03968,0.0172196,0.025543,2026-07-16 20:35:53.710
1002,9,2,18,CC_DChg,58566.7,1620,1.37098,-0.03999,0.0178822,0.0264536,2026-07-16 20:36:53.710
1003,9,2,18,CC_DChg,58626.7,1680,1.36416,-0.03968,0.0185444,0.0273594,2026-07-16 20:37:53.710
1004,9,2,18,CC_DChg,58686.7,1740,1.35594,-0.03968,0.0192067,0.0282602,2026-07-16 20:38:53.710
1005,9,2,18,CC_DChg,58746.7,1800,1.34587,-0.03968,0.0198691,0.0291552,2026-07-16 20:39:53.710
1006,9,2,18,CC_DChg,58806.7,1860,1.33455,-0.03968,0.0205317,0.0300434,2026-07-16 20:40:53.710
1007,9,2,18,CC_DChg,58866.7,1920,1.32091,-0.03968,0.021194,0.0309229,2026-07-16 20:41:53.710
1008,9,2,18,CC_DChg,58926.7,1980,1.3051,-0.03968,0.0218565,0.0317929,2026-07-16 20:42:53.710
1009,9,2,18,CC_DChg,58986.7,2040,1.28758,-0.03968,0.0225189,0.0326517,2026-07-16 20:43:53.710
1010,9,2,18,CC_DChg,59046.7,2100,1.27519,-0.03968,0.023181,0.0334995,2026-07-16 20:44:53.710
1011,9,2,18,CC_DChg,59106.7,2160,1.27534,-0.03968,0.0238435,0.0343438,2026-07-16 20:45:53.710
1012,9,2,18,CC_DChg,59166.7,2220,1.2789,-0.03968,0.0245057,0.0351897,2026-07-16 20:46:53.710
1013,9,2,18,CC_DChg,59226.7,2280,1.28015,-0.03968,0.0251681,0.0360373,2026-07-16 20:47:53.710
1014,9,2,18,CC_DChg,59286.7,2340,1.27767,-0.03968,0.02583,0.036884,2026-07-16 20:48:53.710
1015,9,2,18,CC_DChg,59346.7,2400,1.27255,-0.03999,0.0264921,0.0377286,2026-07-16 20:49:53.710
1016,9,2,18,CC_DChg,59406.7,2460,1.26418,-0.03968,0.0271543,0.0385686,2026-07-16 20:50:53.710
1017,9,2,18,CC_DChg,59466.7,2520,1.2524,-0.03968,0.0278165,0.0394021,2026-07-16 20:51:53.710
1018,9,2,18,CC_DChg,59526.7,2580,1.23706,-0.03968,0.0284788,0.0402268,2026-07-16 20:52:53.710
1019,9,2,18,CC_DChg,59586.7,2640,1.21737,-0.03999,0.0291411,0.0410399,2026-07-16 20:53:53.710
1020,9,2,18,CC_DChg,59646.7,2700,1.19273,-0.03999,0.0298036,0.0418386,2026-07-16 20:54:53.710
1021,9,2,18,CC_DChg,59706.7,2760,1.16374,-0.03968,0.0304658,0.0426191,2026-07-16 20:55:53.710
1022,9,2,18,CC_DChg,59766.7,2820,1.13321,-0.03968,0.031128,0.0433798,2026-07-16 20:56:53.710
1023,9,2,18,CC_DChg,59826.7,2880,1.10251,-0.03968,0.0317908,0.0441206,2026-07-16 20:57:53.710
1024,9,2,18,CC_DChg,59886.7,2940,1.07214,-0.03968,0.0324529,0.0448406,2026-07-16 20:58:53.710
1025,9,2,18,CC_DChg,59946.7,3000,1.04191,-0.03968,0.0331156,0.045541,2026-07-16 20:59:53.710
1026,9,2,18,CC_DChg,60006.7,3060,1.01246,-0.03968,0.033778,0.0462214,2026-07-16 21:00:53.710
1027,9,2,18,CC_DChg,60066.7,3120,0.983785,-0.03968,0.0344398,0.0468819,2026-07-16 21:01:53.710
1028,9,2,18,CC_DChg,60126.7,3180,0.956505,-0.03968,0.0351017,0.0475242,2026-07-16 21:02:53.710
1029,9,2,18,CC_DChg,60186.7,3240,0.931085,-0.03968,0.0357639,0.0481492,2026-07-16 21:03:53.710
1030,9,2,18,CC_DChg,60246.7,3300,0.90675,-0.03968,0.0364257,0.0487574,2026-07-16 21:04:53.710
1031,9,2,18,CC_DChg,60306.7,3360,0.884275,-0.03968,0.037088,0.0493505,2026-07-16 21:05:53.710
1032,9,2,18,CC_DChg,60366.7,3420,0.86242,-0.03968,0.0377501,0.0499289,2026-07-16 21:06:53.710
1033,9,2,18,CC_DChg,60426.7,3480,0.842425,-0.03968,0.0384123,0.0504934,2026-07-16 21:07:53.710
1034,9,2,18,CC_DChg,60486.7,3540,0.82274,-0.03999,0.0390746,0.0510448,2026-07-16 21:08:53.710
1035,9,2,18,CC_DChg,60546.7,3600,0.80352,-0.03968,0.0397367,0.0515832,2026-07-16 21:09:53.710
1036,9,2,18,CC_DChg,60559.2,3612.49,0.7998,-0.03968,0.0398752,0.0516942,2026-07-16 21:10:06.200
1037,9,3,19,CC_Chg,60559.3,0,0.836225,0.03968,0,0,2026-07-16 21:10:06.270
1038,9,3,19,CC_Chg,60619.3,60,1.03974,0.03968,0.000663321,0.000629394,2026-07-16 21:11:06.270
1039,9,3,19,CC_Chg,60679.3,120,1.18823,0.03999,0.00132529,0.0013677,2026-07-16 21:12:06.270
1040,9,3,19,CC_Chg,60739.3,180,1.37919,0.03968,0.00198763,0.00221428,2026-07-16 21:13:06.270
1041,9,3,19,CC_Chg,60799.3,240,1.54845,0.03999,0.00264995,0.0031893,2026-07-16 21:14:06.270
1042,9,3,19,CC_Chg,60859.3,300,1.52799,0.03968,0.00331221,0.00420579,2026-07-16 21:15:06.270
1043,9,3,19,CC_Chg,60919.3,360,1.52675,0.03968,0.00397435,0.00521696,2026-07-16 21:16:06.270
1044,9,3,19,CC_Chg,60979.3,420,1.52659,0.03999,0.00463636,0.00622765,2026-07-16 21:17:06.270
1045,9,3,19,CC_Chg,61039.3,480,1.5269,0.03968,0.00529817,0.00723809,2026-07-16 21:18:06.270
1046,9,3,19,CC_Chg,61099.3,540,1.52706,0.03968,0.00596031,0.00824919,2026-07-16 21:19:06.270
1047,9,3,19,CC_Chg,61159.3,600,1.52737,0.03968,0.00662276,0.0092609,2026-07-16 21:20:06.270
1048,9,3,19,CC_Chg,61219.3,660,1.52737,0.03968,0.00728489,0.0102723,2026-07-16 21:21:06.270
1049,9,3,19,CC_Chg,61279.3,720,1.52768,0.03968,0.00794681,0.0112836,2026-07-16 21:22:06.270
1050,9,3,19,CC_Chg,61339.3,780,1.52799,0.03968,0.00860879,0.0122952,2026-07-16 21:23:06.270
1051,9,3,19,CC_Chg,61399.3,840,1.52861,0.03999,0.00927095,0.0133072,2026-07-16 21:24:06.270
1052,9,3,19,CC_Chg,61459.3,900,1.52923,0.03968,0.0099333,0.0143199,2026-07-16 21:25:06.270
1053,9,3,19,CC_Chg,61519.3,960,1.52985,0.03968,0.0105955,0.0153327,2026-07-16 21:26:06.270
1054,9,3,19,CC_Chg,61579.3,1020,1.53062,0.03968,0.0112577,0.016346,2026-07-16 21:27:06.270
1055,9,3,19,CC_Chg,61639.3,1080,1.53155,0.03968,0.0119196,0.0173594,2026-07-16 21:28:06.270
1056,9,3,19,CC_Chg,61699.3,1140,1.53295,0.03968,0.0125817,0.018374,2026-07-16 21:29:06.270
1057,9,3,19,CC_Chg,61759.3,1200,1.53466,0.03968,0.0132442,0.0193902,2026-07-16 21:30:06.270
1058,9,3,19,CC_Chg,61819.3,1260,1.53713,0.03968,0.013906,0.0204067,2026-07-16 21:31:06.270
1059,9,3,19,CC_Chg,61879.3,1320,1.54024,0.03968,0.0145683,0.0214257,2026-07-16 21:32:06.270
1060,9,3,19,CC_Chg,61939.3,1380,1.54411,0.03968,0.0152303,0.0224468,2026-07-16 21:33:06.270
1061,9,3,19,CC_Chg,61999.3,1440,1.54861,0.03968,0.0158923,0.0234704,2026-07-16 21:34:06.270
1062,9,3,19,CC_Chg,62059.3,1500,1.55387,0.03968,0.0165542,0.0244971,2026-07-16 21:35:06.270
1063,9,3,19,CC_Chg,62119.3,1560,1.55899,0.03968,0.0172161,0.0255275,2026-07-16 21:36:06.270
1064,9,3,19,CC_Chg,62179.3,1620,1.56364,0.03968,0.0178785,0.0265618,2026-07-16 21:37:06.270
1065,9,3,19,CC_Chg,62239.3,1680,1.56736,0.03968,0.0185407,0.0275987,2026-07-16 21:38:06.270
1066,9,3,19,CC_Chg,62299.3,1740,1.57062,0.03968,0.0192029,0.0286376,2026-07-16 21:39:06.270
1067,9,3,19,CC_Chg,62359.3,1800,1.57294,0.03968,0.0198649,0.0296782,2026-07-16 21:40:06.270
1068,9,3,19,CC_Chg,62419.3,1860,1.57542,0.03968,0.0205272,0.030721,2026-07-16 21:41:06.270
1069,9,3,19,CC_Chg,62479.3,1920,1.57713,0.03968,0.021189,0.031764,2026-07-16 21:42:06.270
1070,9,3,19,CC_Chg,62539.3,1980,1.57899,0.03968,0.021851,0.0328088,2026-07-16 21:43:06.270
1071,9,3,19,CC_Chg,62599.3,2040,1.581,0.03968,0.0225131,0.0338551,2026-07-16 21:44:06.270
1072,9,3,19,CC_Chg,62659.3,2100,1.58333,0.03968,0.023175,0.0349024,2026-07-16 21:45:06.270
1073,9,3,19,CC_Chg,62719.3,2160,1.58519,0.03968,0.023837,0.0359512,2026-07-16 21:46:06.270
1074,9,3,19,CC_Chg,62779.3,2220,1.58736,0.03968,0.0244993,0.0370019,2026-07-16 21:47:06.270
1075,9,3,19,CC_Chg,62839.3,2280,1.58984,0.03968,0.0251614,0.0380538,2026-07-16 21:48:06.270
1076,9,3,19,CC_Chg,62899.3,2340,1.59262,0.03968,0.0258234,0.0391074,2026-07-16 21:49:06.270
1077,9,3,19,CC_Chg,62959.3,2400,1.59604,0.03968,0.0264853,0.0401627,2026-07-16 21:50:06.270
1078,9,3,19,CC_Chg,63019.3,2460,1.59976,0.03968,0.0271472,0.0412204,2026-07-16 21:51:06.270
1079,9,3,19,CC_Chg,63079.3,2520,1.60394,0.03968,0.027809,0.0422803,2026-07-16 21:52:06.270
1080,9,3,19,CC_Chg,63139.3,2580,1.60952,0.03968,0.0284708,0.0433437,2026-07-16 21:53:06.270
1081,9,3,19,CC_Chg,63199.3,2640,1.61727,0.03968,0.0291328,0.0444117,2026-07-16 21:54:06.270
1082,9,3,19,CC_Chg,63259.3,2700,1.62719,0.03968,0.0297945,0.0454853,2026-07-16 21:55:06.270
1083,9,3,19,CC_Chg,63319.3,2760,1.63773,0.03968,0.0304563,0.0465657,2026-07-16 21:56:06.270
